Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2020-10-06,2.331481,-0.611368,0.135734,4.341837,-0.364275,-1.779339,-1.393446,-1.109232,0.539879,-1.368643,1.862748,0.660609,-0.287972,-0.496859,-0.003946,0.889,1.663682,0.305824,0.156518,-0.187542,-0.113244,-0.033547,0.363501,-0.170233,-0.004152,-0.361933,0.041965,-0.430083,0.088679,-0.040148,-0.059349,0.029196
2020-10-07,0.912546,-0.731648,-0.841801,1.481809,0.947467,-0.797894,0.249583,-0.960689,0.224621,0.381385,1.222419,0.450854,-2.637385,-1.558303,-0.120256,1.069459,1.270695,0.902107,0.126263,-1.466072,0.264953,0.12266,0.077289,1.337808,0.415034,0.010321,-0.159344,-0.257353,-0.006721,-0.020155,-0.009711,0.008869
2020-10-08,-1.410493,-0.323511,-1.032467,4.068085,-0.049132,2.023751,1.607311,-1.228743,0.083962,0.862842,-1.290065,-1.455805,2.081114,2.753862,-0.070159,-0.893528,2.32289,-0.124935,0.34262,-0.350833,0.358849,-0.164053,0.292351,-0.1872,-0.025313,-0.300354,-0.138906,0.181804,-0.062831,0.020893,0.109812,0.08299
2020-10-09,-1.804138,-0.835642,-0.885756,-1.344002,-0.339191,-0.102953,1.258457,-0.680182,0.537999,-1.05351,-0.988267,-0.2423,-0.587188,0.419626,0.224965,-0.042175,0.617618,0.133324,0.463294,-0.242561,-0.789041,-0.182137,0.263713,-0.069053,0.049642,-0.385703,-0.204275,0.125933,-0.107512,0.005463,0.078694,0.067102
2020-10-10,-2.397903,-0.774486,-1.001551,-0.584534,-0.112174,0.810129,0.991404,0.029558,0.055605,-0.465002,-1.012413,0.247045,-0.231989,0.125721,0.246872,-0.003464,0.297293,0.011897,0.351044,-0.205347,-0.409224,-0.221716,0.177009,-0.018428,-0.078409,-0.300394,-0.245727,-0.0805,0.129923,0.012124,0.049369,0.049511
2020-10-11,-2.393545,-0.778392,-0.407748,-0.906266,-0.418861,0.462398,1.159328,-0.277146,-0.069088,-0.764945,-0.830041,0.020005,-0.333116,0.1239,-0.007753,-0.089385,0.325334,0.224945,0.517664,-0.342863,0.129762,-0.120226,0.266626,-0.163396,-0.015163,-0.148143,0.085268,-0.078021,0.028252,0.010366,-0.019259,-0.031684
2020-10-12,-2.685497,-0.67134,-0.430515,-0.193392,-0.148959,1.321887,1.032685,0.388779,-0.539379,-0.252004,-0.813805,0.438037,-0.084192,-0.078802,-0.031578,-0.052226,0.274781,0.100599,0.493637,-0.378328,-0.221296,-0.198025,0.224874,-0.081751,-0.098112,-0.185648,0.058062,-0.220486,0.006294,0.021774,-0.014997,-0.044285
2020-10-13,-1.609185,-0.69528,0.981913,-0.793154,-1.127061,-0.577906,1.314244,-0.091695,-0.21274,0.422508,0.251764,0.72954,0.080558,0.279109,0.114745,0.376966,0.522508,-0.597226,-0.35566,-0.352769,0.131564,-0.420102,0.099849,-0.086347,-0.101188,-0.166391,0.123988,0.000247,-0.002257,0.044183,0.019315,-0.10341
2020-10-14,-1.66922,-0.722887,0.229565,-0.677302,0.238891,-0.128785,1.739599,0.169233,-0.276515,0.538842,0.187351,0.684182,-0.186966,0.525097,-0.208716,0.124083,0.273117,0.345951,0.420349,-0.145821,-0.133872,-0.328413,0.080349,0.098538,-0.194468,-0.164103,-0.157001,-0.075476,-0.009223,0.029108,0.032703,-0.038279
2020-10-15,-1.824569,-0.719012,0.085254,-0.647974,0.153109,0.898928,1.374251,0.026035,-0.302893,-0.556384,-0.877141,0.17363,-0.409534,0.253889,-0.034845,-0.090698,0.375269,0.28685,0.245652,-0.154974,-0.168961,-0.394588,0.080849,-0.075834,-0.001303,-0.096538,-0.124208,-0.169656,-0.081399,0.036192,0.06581,-0.080536
2020-10-16,-0.437696,-0.690387,1.538413,0.309185,-0.643988,-1.194024,0.794475,0.975926,-0.359629,0.714494,0.083871,0.146993,-0.61293,-0.541973,1.501426,-0.343423,0.660323,-0.635656,0.347475,0.746519,-0.113337,-0.272683,0.359346,-0.137572,0.148032,-0.000489,-0.124628,0.02979,-0.039076,0.017832,-0.104068,-0.0305
2020-10-17,-0.788192,-0.811084,0.676876,-1.032083,0.803962,-0.639506,1.382963,-0.250687,-0.233199,0.278691,0.162063,0.328113,0.173772,0.378439,0.854458,0.279349,0.199206,0.438823,0.974632,0.869865,-0.216449,-0.157377,0.558121,-0.132617,0.207773,-0.044653,-0.227307,-0.01429,0.141715,-0.022795,-0.157121,0.000903
2020-10-18,-1.656532,-0.772515,-0.16801,0.131434,0.282242,-0.099691,1.230515,0.846771,-0.039708,-0.4791,-1.024575,-0.540637,-1.529354,-0.376638,0.5278,-0.942007,0.357965,0.18123,0.060084,-0.08652,-0.117639,-0.425432,0.038188,-0.102265,-0.007329,-0.033428,-0.075322,-0.050381,-0.145389,0.001532,-0.100349,-0.016849
2020-10-19,-2.419642,-0.680878,-0.583021,-0.249958,0.121211,1.297811,0.965279,0.383432,-0.150433,-0.170887,-1.061758,0.479218,-0.204161,0.140692,0.232331,0.002221,0.171846,0.180739,0.119345,-0.128739,-0.210805,-0.375292,0.122768,-0.183439,0.05103,-0.055086,-0.117599,-0.337133,-0.127771,0.001047,-0.131463,-0.00219
2020-10-20,-2.697483,-0.556251,-0.460909,-0.398661,-0.165419,1.162117,0.818081,0.260688,0.015339,-0.213813,-1.090612,0.494591,-0.258335,0.19944,0.191827,0.02351,0.595396,0.303076,0.21512,-0.152582,0.26839,-0.292549,0.213417,-0.226624,-0.04183,-0.066843,-0.160692,-0.506458,0.016884,0.011113,-0.120016,0.008874
2020-10-21,-5.290367,-0.221249,-2.11405,0.297057,0.473995,1.59771,-0.141928,0.698014,-0.164279,0.291905,-0.924717,0.700786,0.610219,-0.621359,0.552104,0.260357,0.955142,-0.292925,0.173399,-0.385063,-1.357715,-0.330015,0.397814,-0.08266,-0.36007,-0.248347,0.085105,-0.817224,0.025993,0.026858,-0.137067,-0.006552
2020-10-22,-5.251874,-0.267824,-0.33895,-1.586753,-1.322511,1.304727,-1.383444,-0.189334,0.182311,-1.179065,1.746924,-1.210569,-1.653836,2.119231,0.798036,0.096488,0.901621,0.134773,0.62178,-0.3251,0.93006,0.184048,0.436791,-0.399649,0.112379,-0.049932,-0.232025,-0.092794,-0.172387,-0.007404,-0.08751,-0.018973
2020-10-23,-3.575192,-0.305755,1.423729,-0.802564,-0.919999,-0.787446,0.753924,-0.236061,-0.36004,0.395833,0.548403,0.559323,0.374006,-0.184257,-0.451541,0.293163,0.763493,-0.79549,-0.152592,-0.52496,-0.060189,-0.030429,0.089797,-0.191322,-0.127091,-0.045144,0.310677,-0.802743,0.160762,0.079868,-0.016688,0.014047
2020-10-24,-4.546952,-0.350548,0.516791,-1.207153,0.27215,0.789108,-0.483981,0.328754,-0.654481,0.038901,3.080573,-0.789625,-1.30806,2.204155,0.344454,0.195872,0.067605,-0.146956,0.358517,-0.204908,-0.196909,0.012045,0.15313,0.070235,-0.277369,-0.003701,-0.366081,-0.086775,-0.048815,0.019849,-0.000152,-0.051105
2020-10-25,-3.22265,-0.337346,1.49382,-0.517473,-0.92294,-0.417406,0.681117,0.062551,-0.168473,0.649297,0.338514,0.749806,0.32913,-0.060475,-0.236753,0.296791,0.366354,-0.565069,-0.371055,-0.143735,-0.387558,-0.32578,-0.095845,0.146119,-0.420482,-0.010026,0.245419,-0.769833,-0.180479,0.112915,0.114683,-0.070521
2020-10-26,-3.117292,-0.303389,1.188292,-0.461386,0.592299,0.108628,1.223868,0.337351,-0.411347,0.786534,0.284015,0.756581,0.008804,0.270439,-0.547424,0.088185,0.451489,0.671834,0.143235,0.015798,0.159344,-0.470769,-0.091614,-0.086225,0.071699,0.032991,0.156541,-0.797114,0.138503,0.100143,0.122471,-0.147455
2020-10-27,-5.2733,-0.156473,-0.132044,-0.774176,0.748319,2.312299,-1.274179,0.578133,-0.572208,-0.602937,1.834529,-0.992942,-1.264742,1.822752,0.870963,0.138624,0.469367,-0.210144,-0.218473,0.114462,-0.417634,-0.460108,-0.110527,-0.005933,0.078823,-0.01366,-0.253792,-0.137941,-0.0013,0.032046,0.011861,-0.117779
2020-10-28,-2.65671,-0.163542,2.153966,-0.422339,-1.554795,-0.198107,0.594158,0.220932,0.148252,0.823971,0.109219,0.982997,0.055484,0.226108,-0.357338,0.283461,0.836504,0.029527,-0.354169,-0.064812,-0.33901,-0.497823,-0.206597,-0.115124,0.199135,-0.018316,0.178447,-0.390742,-0.045122,0.072473,-0.027792,-0.02646
2020-10-29,-3.019206,0.053469,1.032561,-0.169039,1.187075,0.702619,1.16217,0.70357,-0.667733,1.177427,0.210856,1.184723,0.144246,0.28101,-0.556609,0.236777,1.683555,0.393003,0.108489,-0.00194,0.804151,-0.386057,-0.088445,-0.019993,-0.11097,-0.030232,-0.056312,-0.524824,0.227271,0.049446,-0.126638,0.035061
2020-10-30,-3.278758,-0.222315,0.788737,-1.130212,0.311235,0.178865,0.794062,-0.524146,0.244999,-0.82716,-0.778998,-0.244293,-0.400058,0.10738,-0.418244,-0.158961,0.891839,0.558036,0.146535,0.008694,-0.621515,-0.321724,-0.021632,-0.043654,0.035745,-0.076526,0.201775,-0.552757,-0.10576,0.034117,-0.126452,0.061764
